idx,Paragraph Text,Binary Emotion Class/Score
177,"Something really extraordinary had to be inside this top security vault, Harry was sure, and he leaned forward eagerly, expecting to see fabulous jewels at the very least -- but at first he thought it was empty. Then he noticed a grubby little package wrapped up in brown paper lying on the floor. Hagrid picked it up and tucked it deep inside his coat. Harry longed to know what it was, but knew better than to ask. ","{'labels': ['ambiguous'], 'scores': [0.9983884]}"
178,"""Come on, back in this infernal cart, and don't talk to me on the way back, it's best if I keep me mouth shut,"" said Hagrid. ","{'labels': ['negative', 'neutral'], 'scores': [0.99808407, 0.89271975]}"
179,One wild cart ride later they stood blinking in the sunlight outside Gringotts. Harry didn't know where to run first now that he had a bag full of money. He didn't have to know how many Galleons there were to a pound to know that he was holding more money than he'd had in his whole life -- more money than even Dudley had ever had. ,"{'labels': ['neutral'], 'scores': [0.9994148]}"
180,"""Might as well get yer uniform,"" said Hagrid, nodding toward Madam Malkin's Robes for All Occasions. ""Listen, Harry, would yeh mind if I slipped off fer a pick-me-up in the Leaky Cauldron? I hate them Gringotts carts."" He did still look a bit sick, so Harry entered Madam Malkin's shop alone, feeling nervous. ","{'labels': ['negative'], 'scores': [0.99691665]}"
181,"Madam Malkin was a squat, smiling witch dressed all in mauve. ","{'labels': ['neutral'], 'scores': [0.9986136]}"
182,"""Hogwarts, dear?"" she said, when Harry started to speak. ""Got the lot here -- another young man being fitted up just now, in fact."" ","{'labels': ['neutral'], 'scores': [0.9969863]}"
183,"In the back of the shop, a boy with a pale, pointed face was standing on a footstool while a second witch pinned up his long black robes. Madam Malkin stood Harry on a stool next to him slipped a long robe over his head, and began to pin it to the right length. ","{'labels': ['neutral'], 'scores': [0.998898]}"
184,"""Hello,"" said the boy, ""Hogwarts, too?"" ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.5537253, 0.99099755]}"
185,"""Yes,"" said Harry. ","{'labels': ['positive'], 'scores': [0.99442405]}"
186,"""My father's next door buying my books and mother's up the street looking at wands,"" said the boy. He had a bored, drawling voice. ""Then I'm going to drag them off to look at racing brooms. I don't see why first years can't have their own. I think I'll bully father into getting me one and I'll smuggle it in somehow."" ","{'labels': ['neutral'], 'scores': [0.9991942]}"
187,Harry was strongly reminded of Dudley. ,"{'labels': ['neutral'], 'scores': [0.99942577]}"
188,"""Have you got your own broom?"" the boy went on. ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.34427533, 0.994948]}"
189,"""No,"" said Harry. ","{'labels': ['neutral'], 'scores': [0.9962436]}"
190,"""Play Quidditch at all?"" ","{'labels': ['ambiguous'], 'scores': [0.9983559]}"
191,"""No,"" Harry said again, wondering what on earth Quidditch could be. ","{'labels': ['ambiguous'], 'scores': [0.99909616]}"
192,"""I do -- Father says it's a crime if I'm not picked to play for my house, and I must say, I agree. Know what house you'll be in yet?"" ","{'labels': ['ambiguous', 'positive'], 'scores': [0.40979785, 0.9793535]}"
193,"""No,"" said Harry, feeling more stupid by the minute. ","{'labels': ['negative'], 'scores': [0.9980988]}"
194,"""Well, no one really knows until they get there, do they, but I know I'll be in Slytherin, all our family have been -- imagine being in Hufflepuff, I think I'd leave, wouldn't you?"" ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.67436916, 0.95305306]}"
195,"""Mmm,"" said Harry, wishing he could say something a bit more interesting. ","{'labels': ['positive'], 'scores': [0.9982344]}"
196,"""I say, look at that man!"" said the boy suddenly, nodding toward the front window. Hagrid was standing there, grinning at Harry and pointing at two large ice creams to show he couldn't come in. ","{'labels': ['neutral'], 'scores': [0.99407494]}"
197,"""That's Hagrid,"" said Harry, pleased to know something the boy didn't. ""He works at Hogwarts."" ","{'labels': ['neutral'], 'scores': [0.9994242]}"
198,"""Oh,"" said the boy, ""I've heard of him. He's a sort of servant, isn't he?"" ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.990846, 0.47184336]}"
199,"""He's the gamekeeper,"" said Harry. He was liking the boy less and less every second. ","{'labels': ['neutral', 'positive'], 'scores': [0.71055764, 0.99792373]}"
200,"""Yes, exactly. I heard he's a sort of savage -- lives in a hut on the school grounds and every now and then he gets drunk, tries to do magic, and ends up setting fire to his bed."" ","{'labels': ['positive'], 'scores': [0.99843305]}"
201,"""I think he's brilliant,"" said Harry coldly. ","{'labels': ['positive'], 'scores': [0.99868864]}"
202,"""Do you?"" said the boy, with a slight sneer. ""Why is he with you? Where are your parents?"" ","{'labels': ['ambiguous'], 'scores': [0.9987017]}"
203,"""They're dead,"" said Harry shortly. He didn't feel much like going into the matter with this boy. ","{'labels': ['neutral'], 'scores': [0.999265]}"
204,"""Oh, sorry,"" said the other, not sounding sorry at all. ""But they were our kind, weren't they?"" ","{'labels': ['ambiguous', 'negative'], 'scores': [0.56097144, 0.98157126]}"
205,"""They were a witch and wizard, if that's what you mean."" ","{'labels': ['neutral'], 'scores': [0.9994992]}"
206,"""I really don't think they should let the other sort in, do you? They're just not the same, they've never been brought up to know our ways. Some of them have never even heard of Hogwarts until they get the letter, imagine. I think they should keep it in the old wizarding families. What's your surname, anyway?"" ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.4901294, 0.99244964]}"
207,"But before Harry could answer, Madam Malkin said, ""That's you done, my dear,"" and Harry, not sorry for an excuse to stop talking to the boy, hopped down from the footstool. ","{'labels': ['neutral'], 'scores': [0.9992449]}"
208,"""Well, I'll see you at Hogwarts, I suppose,"" said the drawling boy. ","{'labels': ['neutral'], 'scores': [0.9993038]}"
209,Harry was rather quiet as he ate the ice cream Hagrid had bought him (chocolate and raspberry with chopped nuts). ,"{'labels': ['neutral'], 'scores': [0.99947613]}"
210,"""What's up?"" said Hagrid. ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.5731749, 0.81476295]}"
211,"""Nothing,"" Harry lied. They stopped to buy parchment and quills. Harry cheered up a bit when he found a bottle of ink that changed color as you wrote. When they had left the shop, he said, ""Hagrid, what's Quidditch?"" ","{'labels': ['neutral'], 'scores': [0.99822444]}"
212,"""Blimey, Harry, I keep forgettin' how little yeh know -- not knowin' about Quidditch!"" ","{'labels': ['neutral'], 'scores': [0.99943274]}"
213,"""Don't make me feel worse,"" said Harry. He told Hagrid about the pale boy in Madam Malkin's. ","{'labels': ['neutral'], 'scores': [0.9989729]}"
214,"""-- and he said people from Muggle families shouldn't even be allowed in --"" ","{'labels': ['neutral'], 'scores': [0.99950147]}"
215,"""Yer not from a Muggle family. If he'd known who yeh were -- he's grown up knowin' yer name if his parents are wizardin' folk. You saw what everyone in the Leaky Cauldron was like when they saw yeh. Anyway, what does he know about it, some o' the best I ever saw were the only ones with magic in 'em in a long line o' Muggles -- look at yer mum! Look what she had fer a sister!"" ","{'labels': ['positive'], 'scores': [0.9996166]}"
216,"""So what is Quidditch?"" ","{'labels': ['ambiguous'], 'scores': [0.99899524]}"
217,"""It's our sport. Wizard sport. It's like -- like soccer in the Muggle world -- everyone follows Quidditch -- played up in the air on broomsticks and there's four balls -- sorta hard ter explain the rules."" ","{'labels': ['neutral'], 'scores': [0.9996049]}"
218,"""And what are Slytherin and Hufflepuff?"" ","{'labels': ['ambiguous'], 'scores': [0.99883896]}"
219,"""School houses. There's four. Everyone says Hufflepuff are a lot o' duffers, but --"" ","{'labels': ['neutral'], 'scores': [0.99934536]}"
220,"""I bet I'm in Hufflepuff,"" said Harry gloomily. ","{'labels': ['neutral', 'positive'], 'scores': [0.8084812, 0.9312862]}"
221,"""Better Hufflepuff than Slytherin,"" said Hagrid darkly. ""There's not a single witch or wizard who went bad who wasn't in Slytherin. You-Know-Who was one."" ","{'labels': ['neutral'], 'scores': [0.99949384]}"
222,"""Vol-, sorry --You-Know-Who was at Hogwarts?"" ","{'labels': ['negative'], 'scores': [0.9944395]}"
223,"""Years an' years ago,"" said Hagrid. ","{'labels': ['neutral'], 'scores': [0.9977817]}"
224,"They bought Harry's school books in a shop called Flourish and Blotts where the shelves were stacked to the ceiling with books as large as paving stones bound in leather; books the size of postage stamps in covers of silk; books full of peculiar symbols and a few books with nothing in them at all. Even Dudley, who never read anything, would have been wild to get his hands on some of these. Hagrid almost had to drag Harry away from Curses and Countercurses (Bewitch Your Friends and Befuddle Your Enemies with the Latest Revenges: Hair Loss, Jelly-Legs, Tongue-Tying and Much, Much More) by Professor Vindictus Viridian. ","{'labels': ['neutral'], 'scores': [0.9992331]}"
225,"""I was trying to find out how to curse Dudley."" ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.7468048, 0.9331872]}"
226,"""I'm not sayin' that's not a good idea, but yer not ter use magic in the Muggle world except in very special circumstances,"" said Hagrid. ""An' anyway, yeh couldn' work any of them curses yet, yeh'll need a lot more study before yeh get ter that level."" ","{'labels': ['neutral'], 'scores': [0.99912566]}"
227,"Hagrid wouldn't let Harry buy a solid gold cauldron, either (""It says pewter on yer list""), but they got a nice set of scales for weighing potion ingredients and a collapsible brass telescope. Then they visited the Apothecary, which was fascinating enough to make up for its horrible smell, a mixture of bad eggs and rotted cabbages. Barrels of slimy stuff stood on the floor; jars of herbs, dried roots, and bright powders lined the walls; bundles of feathers, strings of fangs, and snarled claws hung from the ceiling. While Hagrid asked the man behind the counter for a supply of some basic potion ingredients for Harry, Harry himself examined silver unicorn horns at twenty-one Galleons each and minuscule, glittery-black beetle eyes (five Knuts a scoop). ","{'labels': ['neutral'], 'scores': [0.9983866]}"
228,"Outside the Apothecary, Hagrid checked Harry's list again. ","{'labels': ['neutral'], 'scores': [0.998708]}"
229,"""Just yer wand left -- A yeah, an' I still haven't got yeh a birthday present."" ","{'labels': ['neutral'], 'scores': [0.9995228]}"
230,Harry felt himself go red. ,"{'labels': ['neutral'], 'scores': [0.997773]}"
231,"""You don't have to --"" ","{'labels': ['neutral'], 'scores': [0.99966264]}"
232,"""I know I don't have to. Tell yeh what, I'll get yer animal. Not a toad, toads went outta fashion years ago, yeh'd be laughed at -- an' I don' like cats, they make me sneeze. I'll get yer an owl. All the kids want owls, they're dead useful, carry yer mail an' everythin'."" ","{'labels': ['neutral'], 'scores': [0.9996228]}"
233,"Twenty minutes later, they left Eeylops Owl Emporium, which had been dark and full of rustling and flickering, jewel-bright eyes. Harry now carried a large cage that held a beautiful snowy owl, fast asleep with her head under her wing. He couldn't stop stammering his thanks, sounding just like Professor Quirrell. ","{'labels': ['positive'], 'scores': [0.99502474]}"
234,"""Don' mention it,"" said Hagrid gruffly. ""Don' expect you've had a lotta presents from them Dursleys. Just Ollivanders left now -- only place fer wands, Ollivanders, and yeh gotta have the best wand."" ","{'labels': ['neutral'], 'scores': [0.99940753]}"
235,A magic wand... this was what Harry had been really looking forward to. ,"{'labels': ['neutral'], 'scores': [0.99849916]}"
236,The last shop was narrow and shabby. Peeling gold letters over the door read Ollivanders: Makers of Fine Wands since 382 B.C. A single wand lay on a faded purple cushion in the dusty window. ,"{'labels': ['negative'], 'scores': [0.92642564]}"
237,"A tinkling bell rang somewhere in the depths of the shop as they stepped inside. It was a tiny place, empty except for a single, spindly chair that Hagrid sat on to wait. Harry felt strangely as though he had entered a very strict library; he swallowed a lot of new questions that had just occurred to him and looked instead at the thousands of narrow boxes piled neatly right up to the ceiling. For some reason, the back of his neck prickled. The very dust and silence in here seemed to tingle with some secret magic. ","{'labels': ['neutral'], 'scores': [0.9976119]}"
238,"""Good afternoon,"" said a soft voice. Harry jumped. Hagrid must have jumped, too, because there was a loud crunching noise and he got quickly off the spindly chair. ","{'labels': ['neutral'], 'scores': [0.99946445]}"
239,"An old man was standing before them, his wide, pale eyes shining like moons through the gloom of the shop. ","{'labels': ['neutral'], 'scores': [0.9994874]}"
240,"""Hello,"" said Harry awkwardly. ","{'labels': ['neutral'], 'scores': [0.9992111]}"
241,"""Ah yes,"" said the man. ""Yes, yes. I thought I'd be seeing you soon. Harry Potter."" It wasn't a question. ""You have your mother's eyes. It seems only yesterday she was in here herself, buying her first wand. Ten and a quarter inches long, swishy, made of willow. Nice wand for charm work."" ","{'labels': ['positive'], 'scores': [0.999428]}"
242,Mr. Ollivander moved closer to Harry. Harry wished he would blink. Those silvery eyes were a bit creepy. ,"{'labels': ['negative', 'neutral'], 'scores': [0.9977012, 0.4249624]}"
243,"""Your father, on the other hand, favored a mahogany wand. Eleven inches. Pliable. A little more power and excellent for transfiguration. Well, I say your father favored it -- it's really the wand that chooses the wizard, of course."" ","{'labels': ['neutral', 'positive'], 'scores': [0.60337985, 0.9986357]}"
244,Mr. Ollivander had come so close that he and Harry were almost nose to nose. Harry could see himself reflected in those misty eyes. ,"{'labels': ['neutral'], 'scores': [0.9995627]}"
245,"""And that's where..."" ","{'labels': ['neutral'], 'scores': [0.999463]}"
246,"Mr. Ollivander touched the lightning scar on Harry's forehead with a long, white finger. ","{'labels': ['neutral'], 'scores': [0.9993926]}"
247,"""I'm sorry to say I sold the wand that did it,"" he said softly. ""Thirteen-and-a-half inches. Yew. Powerful wand, very powerful, and in the wrong hands... well, if I'd known what that wand was going out into the world to do..."" ","{'labels': ['negative'], 'scores': [0.99270964]}"
248,"He shook his head and then, to Harry's relief, spotted Hagrid. ","{'labels': ['neutral'], 'scores': [0.99682873]}"
249,"""Rubeus! Rubeus Hagrid! How nice to see you again... Oak, sixteen inches, rather bendy, wasn't it?"" ","{'labels': ['ambiguous', 'positive'], 'scores': [0.39464146, 0.99843377]}"
250,"""It was, sir, yes,"" said Hagrid. ","{'labels': ['neutral', 'positive'], 'scores': [0.8687624, 0.95658135]}"
251,"""Good wand, that one. But I suppose they snapped it in half when you got expelled?"" said Mr. Ollivander, suddenly stern. ","{'labels': ['neutral'], 'scores': [0.35645407]}"
252,"""Er -- yes, they did, yes,"" said Hagrid, shuffling his feet. ""I've still got the pieces, though,"" he added brightly. ","{'labels': ['neutral', 'positive'], 'scores': [0.9732833, 0.80321676]}"
253,"""But you don't use them?"" said Mr. Ollivander sharply. ","{'labels': ['neutral'], 'scores': [0.9994649]}"
254,"""Oh, no, sir,"" said Hagrid quickly. Harry noticed he gripped his pink umbrella very tightly as he spoke. ","{'labels': ['neutral'], 'scores': [0.99939775]}"
255,"""Hmmm,"" said Mr. Ollivander, giving Hagrid a piercing look. ""Well, now -- Mr. Potter. Let me see."" He pulled a long tape measure with silver markings out of his pocket. ""Which is your wand arm?"" ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.32402474, 0.99618524]}"
256,"""Er -- well, I'm right-handed,"" said Harry. ","{'labels': ['neutral'], 'scores': [0.99972063]}"
257,"""Hold out your arm. That's it."" He measured Harry from shoulder to finger, then wrist to elbow, shoulder to floor, knee to armpit and round his head. As he measured, he said, ""Every Ollivander wand has a core of a powerful magical substance, Mr. Potter. We use unicorn hairs, phoenix tail feathers, and the heartstrings of dragons. No two Ollivander wands are the same, just as no two unicorns, dragons, or phoenixes are quite the same. And of course, you will never get such good results with another wizard's wand."" ","{'labels': ['neutral'], 'scores': [0.99945754]}"
258,"Harry suddenly realized that the tape measure, which was measuring between his nostrils, was doing this on its own. Mr. Ollivander was flitting around the shelves, taking down boxes. ","{'labels': ['ambiguous'], 'scores': [0.9976786]}"
259,"""That will do,"" he said, and the tape measure crumpled into a heap on the floor. ""Right then, Mr. Potter. Try this one. Beechwood and dragon heartstring. Nine inches. Nice and flexible. just take it and give it a wave."" ","{'labels': ['neutral'], 'scores': [0.99951947]}"
260,"Harry took the wand and (feeling foolish) waved it around a bit, but Mr. Ollivander snatched it out of his hand almost at once. ","{'labels': ['neutral'], 'scores': [0.9914567]}"
261,"""Maple and phoenix feather. Seven inches. Quite whippy. Try --"" ","{'labels': ['neutral'], 'scores': [0.99967754]}"
262,"Harry tried -- but he had hardly raised the wand when it, too, was snatched back by Mr. Ollivander. ","{'labels': ['neutral'], 'scores': [0.99921596]}"
263,"""No, no -- here, ebony and unicorn hair, eight and a half inches, springy. Go on, go on, try it out."" ","{'labels': ['neutral'], 'scores': [0.99945515]}"
264,"Harry tried. And tried. He had no idea what Mr. Ollivander was waiting for. The pile of tried wands was mounting higher and higher on the spindly chair, but the more wands Mr. Ollivander pulled from the shelves, the happier he seemed to become. ","{'labels': ['positive'], 'scores': [0.99825853]}"
265,"""Tricky customer, eh? Not to worry, we'll find the perfect match here somewhere -- I wonder, now -- yes, why not -- unusual combination -- holly and phoenix feather, eleven inches, nice and supple."" ","{'labels': ['ambiguous'], 'scores': [0.9991991]}"
266,"Harry took the wand. He felt a sudden warmth in his fingers. He raised the wand above his head, brought it swishing down through the dusty air and a stream of red and gold sparks shot from the end like a firework, throwing dancing spots of light on to the walls. Hagrid whooped and clapped and Mr. Ollivander cried, ""Oh, bravo! Yes, indeed, oh, very good. Well, well, well... how curious... how very curious..."" ","{'labels': ['ambiguous'], 'scores': [0.99800044]}"
267,"He put Harry's wand back into its box and wrapped it in brown paper, still muttering, ""Curious... curious..."" ","{'labels': ['ambiguous'], 'scores': [0.9995684]}"
268,"""Sorry,"" said Harry, ""but what's curious?"" ","{'labels': ['ambiguous'], 'scores': [0.8267437]}"
269,Mr. Ollivander fixed Harry with his pale stare. ,"{'labels': ['neutral'], 'scores': [0.9994066]}"
270,"""I remember every wand I've ever sold, Mr. Potter. Every single wand. It so happens that the phoenix whose tail feather is in your wand, gave another feather -- just one other. It is very curious indeed that you should be destined for this wand when its brother -- why, its brother gave you that scar."" ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.83074325, 0.9842457]}"
271,Harry swallowed. ,"{'labels': ['neutral'], 'scores': [0.9950321]}"
272,"""Yes, thirteen-and-a-half inches. Yew. Curious indeed how these things happen. The wand chooses the wizard, remember... I think we must expect great things from you, Mr. Potter... After all, He-Who-Must-Not-Be-Named did great things -- terrible, yes, but great."" ","{'labels': ['ambiguous', 'positive'], 'scores': [0.86512756, 0.9996675]}"
273,"Harry shivered. He wasn't sure he liked Mr. Ollivander too much. He paid seven gold Galleons for his wand, and Mr. Ollivander bowed them from his shop. ","{'labels': ['neutral'], 'scores': [0.99895144]}"
274,"The late afternoon sun hung low in the sky as Harry and Hagrid made their way back down Diagon Alley, back through the wall, back through the Leaky Cauldron, now empty. Harry didn't speak at all as they walked down the road; he didn't even notice how much people were gawking at them on the Underground, laden as they were with all their funny-shaped packages, with the snowy owl asleep in its cage on Harry's lap. Up another escalator, out into Paddington station; Harry only realized where they were when Hagrid tapped him on the shoulder. ","{'labels': ['ambiguous'], 'scores': [0.9981602]}"
275,"""Got time fer a bite to eat before yer train leaves,"" he said. ","{'labels': ['neutral'], 'scores': [0.9995358]}"
276,"He bought Harry a hamburger and they sat down on plastic seats to eat them. Harry kept looking around. Everything looked so strange, somehow. ","{'labels': ['ambiguous'], 'scores': [0.99853253]}"
277,"""You all right, Harry? Yer very quiet,"" said Hagrid. ","{'labels': ['positive'], 'scores': [0.9797506]}"
278,"Harry wasn't sure he could explain. He'd just had the best birthday of his life -- and yet -- he chewed his hamburger, trying to find the words. ","{'labels': ['ambiguous'], 'scores': [0.9881953]}"
279,"""Everyone thinks I'm special,"" he said at last. ""All those people in the Leaky Cauldron, Professor Quirrell, Mr. Ollivander... but I don't know anything about magic at all. How can they expect great things? I'm famous and I can't even remember what I'm famous for. I don't know what happened when Vol-, sorry -- I mean, the night my parents died."" ","{'labels': ['ambiguous'], 'scores': [0.9944396]}"
280,Hagrid leaned across the table. Behind the wild beard and eyebrows he wore a very kind smile. ,"{'labels': ['positive'], 'scores': [0.99887806]}"
281,"""Don' you worry, Harry. You'll learn fast enough. Everyone starts at the beginning at Hogwarts, you'll be just fine. Just be yerself. I know it's hard. Yeh've been singled out, an' that's always hard. But yeh'll have a great time at Hogwarts -- I did -- still do, 'smatter of fact."" ","{'labels': ['positive'], 'scores': [0.9987165]}"
282,"Hagrid helped Harry on to the train that would take him back to the Dursleys, then handed him an envelope. ","{'labels': ['neutral'], 'scores': [0.998882]}"
283,"""Yer ticket fer Hogwarts, "" he said. ""First o' September -- King's Cross -- it's all on yer ticket. Any problems with the Dursleys, send me a letter with yer owl, she'll know where to find me... . See yeh soon, Harry."" ","{'labels': ['neutral'], 'scores': [0.99960345]}"
284,"The train pulled out of the station. Harry wanted to watch Hagrid until he was out of sight; he rose in his seat and pressed his nose against the window, but he blinked and Hagrid had gone. ","{'labels': ['neutral'], 'scores': [0.9992561]}"
