idx,Paragraph Text,Binary Emotion Class/Score
169,"""Hagrid!"" said Harry, shocked to see Hagrid shaking with grief and remorse, great tears leaking down into his beard. ""Hagrid, he'd have found out somehow, this is Voldemort we're talking about, he'd have found out even if you hadn't told him."" ","{'labels': ['ambiguous'], 'scores': [0.9981304]}"
170,"""Yeh could've died!"" sobbed Hagrid. ""An' don' say the name!"" ","{'labels': ['negative'], 'scores': [0.9538335]}"
171,"""VOLDEMORT!"" Harry bellowed, and Hagrid was so shocked, he stopped crying. ""I've met him and I'm calling him by his name. Please cheer up, Hagrid, we saved the Stone, it's gone, he can't use it. Have a Chocolate Frog, I've got loads..."" ","{'labels': ['positive'], 'scores': [0.53340524]}"
172,"Hagrid wiped his nose on the back of his hand and said, ""That reminds me. I've got yeh a present."" ","{'labels': ['neutral'], 'scores': [0.9954181]}"
173,"""It's not a stoat sandwich, is it?"" said Harry anxiously, and at last Hagrid gave a weak chuckle. ","{'labels': [], 'scores': []}"
174,"""Nah. Dumbledore gave me the day off yesterday ter fix it. 'course, he shoulda sacked me instead -- anyway, got yeh this..."" ","{'labels': ['neutral'], 'scores': [0.99931514]}"
175,"It seemed to be a handsome, leather-covered book. Harry opened it curiously. It was full of wizard photographs. Smiling and waving at him from every page were his mother and father. ","{'labels': ['ambiguous', 'positive'], 'scores': [0.99928445, 0.9771911]}"
176,"""Sent owls off ter all yer parents' old school friends, askin' fer photos... knew yeh didn' have any... d'yeh like it?"" ","{'labels': ['neutral'], 'scores': [0.9990042]}"
177,"Harry couldn't speak, but Hagrid understood. ","{'labels': ['neutral', 'positive'], 'scores': [0.31474507, 0.99478096]}"
178,"Harry made his way down to the end-of-year feast alone that night. He had been held up by Madam Pomfrey's fussing about, insisting on giving him one last checkup, so the Great Hall was already full. It was decked out in the Slytherin colors of green and silver to celebrate Slytherin's winning the house cup for the seventh year in a row. A huge banner showing the Slytherin serpent covered the wall behind the High Table. ","{'labels': ['neutral'], 'scores': [0.9970017]}"
179,"When Harry walked in there was a sudden hush, and then everybody started talking loudly at once. He slipped into a seat between Ron and Hermione at the Gryffindor table and tried to ignore the fact that people were standing up to look at him. ","{'labels': ['neutral'], 'scores': [0.9990514]}"
180,"Fortunately, Dumbledore arrived moments later. The babble died away. ","{'labels': ['positive'], 'scores': [0.99810284]}"
181,"""Another year gone!"" Dumbledore said cheerfully. ""And I must trouble you with an old man's wheezing waffle before we sink our teeth into our delicious feast. What a year it has been! Hopefully your heads are all a little fuller than they were... you have the whole summer ahead to get them nice and empty before next year starts... ","{'labels': ['positive'], 'scores': [0.9989003]}"
182,"""Now, as I understand it, the house cup here needs awarding, and the points stand thus: In fourth place, Gryffindor, with three hundred and twelve points; in third, Hufflepuff, with three hundred and fifty-two; Ravenclaw has four hundred and twenty-six and Slytherin, four hundred and seventy-two."" ","{'labels': ['neutral'], 'scores': [0.9994862]}"
183,A storm of cheering and stamping broke out from the Slytherin table. Harry could see Draco Malfoy banging his goblet on the table. It was a sickening sight. ,"{'labels': ['neutral'], 'scores': [0.9949233]}"
184,"""Yes, Yes, well done, Slytherin,"" said Dumbledore. ""However, recent events must be taken into account."" ","{'labels': ['positive'], 'scores': [0.9994499]}"
185,The room went very still. The Slytherins' smiles faded a little. ,"{'labels': ['negative', 'neutral'], 'scores': [0.5698867, 0.87668693]}"
186,"""Ahem,"" said Dumbledore. ""I have a few last-minute points to dish out. Let me see. Yes... ","{'labels': ['neutral'], 'scores': [0.99427783]}"
187,"""First -- to Mr. Ronald Weasley..."" ","{'labels': ['neutral'], 'scores': [0.99864584]}"
188,Ron went purple in the face; he looked like a radish with a bad sunburn. ,"{'labels': ['negative', 'neutral'], 'scores': [0.5019736, 0.9808492]}"
189,"""... for the best-played game of chess Hogwarts has seen in many years, I award Gryffindor house fifty points."" ","{'labels': ['positive'], 'scores': [0.99903]}"
190,"Gryffindor cheers nearly raised the bewitched ceiling; the stars overhead seemed to quiver. Percy could be heard telling the other prefects, ""My brother, you know! My youngest brother! Got past McGonagall's giant chess set!"" ","{'labels': ['neutral'], 'scores': [0.98898673]}"
191,At last there was silence again. ,"{'labels': ['negative'], 'scores': [0.9953734]}"
192,"""Second -- to Miss Hermione Granger... for the use of cool logic in the face of fire, I award Gryffindor house fifty points."" ","{'labels': ['positive'], 'scores': [0.99864167]}"
193,Hermione buried her face in her arms; Harry strongly suspected she had burst into tears. Gryffindors up and down the table were beside themselves -- they were a hundred points up. ,"{'labels': ['neutral'], 'scores': [0.99765354]}"
194,"""Third -- to Mr. Harry Potter..."" said Dumbledore. The room went deadly quiet. ""... for pure nerve and outstanding courage, I award Gryffindor house sixty points."" ","{'labels': ['positive'], 'scores': [0.9985569]}"
195,The din was deafening. Those who could add up while yelling themselves hoarse knew that Gryffindor now had four hundred and seventy-two points -- exactly the same as Slytherin. They had tied for the house cup -- if only Dumbledore had given Harry just one more point. ,"{'labels': ['neutral', 'positive'], 'scores': [0.5540998, 0.6738899]}"
196,Dumbledore raised his hand. The room gradually fell silent. ,"{'labels': ['neutral'], 'scores': [0.99132526]}"
197,"""There are all kinds of courage,"" said Dumbledore, smiling. ""It takes a great deal of bravery to stand up to our enemies, but just as much to stand up to our friends. I therefore award ten points to Mr. Neville Longbottom."" ","{'labels': ['positive'], 'scores': [0.999382]}"
198,"Someone standing outside the Great Hall might well have thought some sort of explosion had taken place, so loud was the noise that erupted from the Gryffindor table. Harry, Ron, and Hermione stood up to yell and cheer as Neville, white with shock, disappeared under a pile of people hugging him. He had never won so much as a point for Gryffindor before. Harry, still cheering, nudged Ron in the ribs and pointed at Malfoy, who couldn't have looked more stunned and horrified if he'd just had the Body-Bind Curse put on him. ","{'labels': ['negative', 'neutral'], 'scores': [0.43816593, 0.39354986]}"
199,"""Which means,"" Dumbledore called over the storm of applause, for even Ravenclaw and Hufflepuff were celebrating the downfall of Slytherin, ""we need a little change of decoration."" ","{'labels': ['positive'], 'scores': [0.9990159]}"
200,"He clapped his hands. In an instant, the green hangings became scarlet and the silver became gold; the huge Slytherin serpent vanished and a towering Gryffindor lion took its place. Snape was shaking Professor McGonagall's hand, with a horrible, forced smile. He caught Harry's eye and Harry knew at once that Snape's feelings toward him hadn't changed one jot. This didn't worry Harry. It seemed as though life would be back to normal next year, or as normal as it ever was at Hogwarts. ","{'labels': ['neutral'], 'scores': [0.99707544]}"
201,"It was the best evening of Harry's life, better than winning at Quidditch, or Christmas, or knocking out mountain trolls... he would never, ever forget tonight. ","{'labels': ['positive'], 'scores': [0.99900645]}"
202,"Harry had almost forgotten that the exam results were still to come, but come they did. To their great surprise, both he and Ron passed with good marks; Hermione, of course, had the best grades of the first years. Even Neville scraped through, his good Herbology mark making up for his abysmal Potions one. They had hoped that Goyle, who was almost as stupid as he was mean, might be thrown out, but he had passed, too. It was a shame, but as Ron said, you couldn't have everything in life. ","{'labels': ['negative'], 'scores': [0.7809598]}"
203,"And suddenly, their wardrobes were empty, their trunks were packed, Neville's toad was found lurking in a corner of the toilets; notes were handed out to all students, warning them not to use magic over the holidays (""I always hope they'll forget to give us these,"" said Fred Weasley sadly); Hagrid was there to take them down to the fleet of boats that sailed across the lake; they were boarding the Hogwarts Express; talking and laughing as the countryside became greener and tidier; eating Bettie Bott's Every Flavor Beans as they sped past Muggle towns; pulling off their wizard robes and putting on jackets and coats; pulling into platform nine and three-quarters at King's Cross Station. ","{'labels': ['negative'], 'scores': [0.99325645]}"
204,"It took quite a while for them all to get off the platform. A wizened old guard was up by the ticket barrier, letting them go through the gate in twos and threes so they didn't attract attention by all bursting out of a solid wall at once and alarming the Muggles. ","{'labels': ['negative', 'neutral'], 'scores': [0.59579116, 0.99433386]}"
205,"""You must come and stay this summer,"" said Ron, ""both of you -- I'll send you an owl."" ","{'labels': ['neutral'], 'scores': [0.99950206]}"
206,"""Thanks,"" said Harry, ""I'll need something to look forward to."" People jostled them as they moved forward toward the gateway back to the Muggle world. Some of them called: ","{'labels': ['positive'], 'scores': [0.998995]}"
207,"""Bye, Harry!"" ","{'labels': ['neutral'], 'scores': [0.9434919]}"
208,"""See you, Potter!"" ","{'labels': ['neutral'], 'scores': [0.9945456]}"
209,"""Still famous,"" said Ron, grinning at him. ","{'labels': ['positive'], 'scores': [0.9978607]}"
210,"""Not where I'm going, I promise you,"" said Harry. ","{'labels': ['neutral', 'positive'], 'scores': [0.85734195, 0.79156965]}"
211,"He, Ron, and Hermione passed through the gateway together. ""There he is, Mom, there he is, look!"" ","{'labels': ['neutral'], 'scores': [0.9993517]}"
212,"It was Ginny Weasley, Ron's younger sister, but she wasn't pointing at Ron. ","{'labels': ['neutral'], 'scores': [0.9997905]}"
213,"""Harry Potter!"" she squealed. ""Look, Mom! I can see --"" ","{'labels': ['positive'], 'scores': [0.9978389]}"
214,"""Be quiet, Ginny, and it's rude to point."" ","{'labels': ['negative'], 'scores': [0.9986572]}"
215,Mrs. Weasley smiled down at them. ,"{'labels': ['neutral'], 'scores': [0.9982784]}"
216,"""Busy year?"" she said. ","{'labels': ['ambiguous'], 'scores': [0.9980703]}"
217,"""Very,"" said Harry. ""Thanks for the fudge and the sweater, Mrs. Weasley."" ","{'labels': ['positive'], 'scores': [0.99885345]}"
218,"""Oh, it was nothing, dear."" ","{'labels': ['positive'], 'scores': [0.8303997]}"
219,"""Ready, are you?"" ","{'labels': ['positive'], 'scores': [0.9754646]}"
220,"It was Uncle Vernon, still purple-faced, still mustached, still looking furious at the nerve of Harry, carrying an owl in a cage in a station full of ordinary people. Behind him stood Aunt Petunia and Dudley, looking terrified at the very sight of Harry. ","{'labels': ['negative'], 'scores': [0.9976248]}"
221,"""You must be Harry's family!"" said Mrs. Weasley. ","{'labels': ['neutral'], 'scores': [0.9975682]}"
222,"""In a manner of speaking,"" said Uncle Vernon. ""Hurry up, boy, we haven't got all day."" He walked away. ","{'labels': ['neutral'], 'scores': [0.9994499]}"
223,Harry hung back for a last word with Ron and Hermione. ,"{'labels': ['neutral'], 'scores': [0.99948776]}"
224,"""See you over the summer, then."" ","{'labels': ['neutral'], 'scores': [0.9987546]}"
225,"""Hope you have -- er -- a good holiday,"" said Hermione, looking uncertainly after Uncle Vernon, shocked that anyone could be so unpleasant. ","{'labels': ['ambiguous', 'positive'], 'scores': [0.466175, 0.9967384]}"
226,"""Oh, I will,"" said Harry, and they were surprised at the grin that was spreading over his face. ""They don't know we're not allowed to use magic at home. I'm going to have a lot of fun with Dudley this summer..."" ","{'labels': ['ambiguous'], 'scores': [0.9061889]}"
