idx,Paragraph Text,Binary Emotion Class/Score
164,"""I think we've lost him,"" Harry panted, leaning against the cold wall and wiping his forehead. Neville was bent double, wheezing and spluttering. ","{'labels': ['negative', 'neutral'], 'scores': [0.9932807, 0.47434127]}"
165,"""I --told -- you,"" Hermione gasped, clutching at the stitch in her chest, ""I -- told -- you."" ","{'labels': ['neutral'], 'scores': [0.9995585]}"
166,"""We've got to get back to Gryffindor tower,"" said Ron, ""quickly as possible."" ","{'labels': ['neutral'], 'scores': [0.9990151]}"
167,"""Malfoy tricked you,"" Hermione said to Harry. ""You realize that, don't you? He was never going to meet you -- Filch knew someone was going to be in the trophy room, Malfoy must have tipped him off."" ","{'labels': ['neutral'], 'scores': [0.999353]}"
168,"Harry thought she was probably right, but he wasn't going to tell her that. ","{'labels': ['neutral'], 'scores': [0.9781084]}"
169,"""Let's go."" ","{'labels': ['neutral'], 'scores': [0.9968381]}"
170,It wasn't going to be that simple. They hadn't gone more than a dozen paces when a doorknob rattled and something came shooting out of a classroom in front of them. ,"{'labels': ['negative', 'neutral'], 'scores': [0.8814737, 0.3626025]}"
171,It was Peeves. He caught sight of them and gave a squeal of delight. ,"{'labels': ['neutral'], 'scores': [0.98131716]}"
172,"""Shut up, Peeves -- please -- you'll get us thrown out."" ","{'labels': ['negative', 'neutral'], 'scores': [0.99740833, 0.35932577]}"
173,Peeves cackled. ,"{'labels': ['neutral'], 'scores': [0.9990251]}"
174,"""Wandering around at midnight, Ickle Firsties? Tut, tut, tut. Naughty, naughty, you'll get caughty."" ","{'labels': ['neutral'], 'scores': [0.99925894]}"
175,"""Not if you don't give us away, Peeves, please."" ","{'labels': ['neutral'], 'scores': [0.99946445]}"
176,"""Should tell Filch, I should,"" said Peeves in a saintly voice, but his eyes glittered wickedly. ""It's for your own good, you know."" ","{'labels': ['neutral', 'positive'], 'scores': [0.967504, 0.76376987]}"
177,"""Get out of the way,"" snapped Ron, taking a swipe at Peeves this was a big mistake. ","{'labels': ['negative', 'neutral'], 'scores': [0.994352, 0.9531122]}"
178,"""STUDENTS OUT OF BED!"" Peeves bellowed, ""STUDENTS OUT OF BED DOWN THE CHARMS CORRIDOR!"" ","{'labels': ['negative', 'neutral'], 'scores': [0.75254583, 0.9872569]}"
179,"Ducking under Peeves, they ran for their lives, right to the end of the corridor where they slammed into a door -- and it was locked. ","{'labels': ['neutral'], 'scores': [0.9987947]}"
180,"""This is it!"" Ron moaned, as they pushed helplessly at the door, ""We're done for! This is the end!"" ","{'labels': ['negative'], 'scores': [0.98072743]}"
181,"They could hear footsteps, Filch running as fast as he could toward Peeves's shouts. ","{'labels': ['neutral'], 'scores': [0.99943906]}"
182,"""Oh, move over,"" Hermione snarled. She grabbed Harry's wand, tapped the lock, and whispered, ""Alohomora!"" ","{'labels': ['neutral'], 'scores': [0.999532]}"
183,"The lock clicked and the door swung open -- they piled through it, shut it quickly, and pressed their ears against it, listening. ","{'labels': ['neutral'], 'scores': [0.9991604]}"
184,"""Which way did they go, Peeves?"" Filch was saying. ""Quick, tell me."" ","{'labels': ['neutral'], 'scores': [0.99883527]}"
185,"""Say 'please.'"" ","{'labels': ['neutral'], 'scores': [0.9991399]}"
186,"""Don't mess with me, Peeves, now where did they go?"" ","{'labels': ['negative', 'neutral'], 'scores': [0.6587138, 0.97857565]}"
187,"""Shan't say nothing if you don't say please,"" said Peeves in his annoying singsong voice. ","{'labels': ['negative'], 'scores': [0.99839133]}"
188,"""All right --please."" ","{'labels': ['neutral', 'positive'], 'scores': [0.99613863, 0.401146]}"
189,"""NOTHING! Ha haaa! Told you I wouldn't say nothing if you didn't say please! Ha ha! Haaaaaa!"" And they heard the sound of Peeves whooshing away and Filch cursing in rage. ","{'labels': ['neutral'], 'scores': [0.9979971]}"
190,"""He thinks this door is locked,"" Harry whispered. ""I think we'll be okay -- get off, Neville!"" For Neville had been tugging on the sleeve of Harry's bathrobe for the last minute. ""What?"" ","{'labels': ['neutral'], 'scores': [0.99966717]}"
191,"Harry turned around -- and saw, quite clearly, what. For a moment, he was sure he'd walked into a nightmare -- this was too much, on top of everything that had happened so far. ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.8482832, 0.9690637]}"
192,"They weren't in a room, as he had supposed. They were in a corridor. The forbidden corridor on the third floor. And now they knew why it was forbidden. ","{'labels': ['neutral'], 'scores': [0.99817467]}"
193,"They were looking straight into the eyes of a monstrous dog, a dog that filled the whole space between ceiling and floor. It had three heads. Three pairs of rolling, mad eyes; three noses, twitching and quivering in their direction; three drooling mouths, saliva hanging in slippery ropes from yellowish fangs. ","{'labels': ['neutral'], 'scores': [0.9992161]}"
194,"It was standing quite still, all six eyes staring at them, and Harry knew that the only reason they weren't already dead was that their sudden appearance had taken it by surprise, but it was quickly getting over that, there was no mistaking what those thunderous growls meant. ","{'labels': ['ambiguous'], 'scores': [0.996053]}"
195,"Harry groped for the doorknob -- between Filch and death, he'd take Filch. ","{'labels': ['neutral'], 'scores': [0.998912]}"
196,"They fell backward -- Harry slammed the door shut, and they ran, they almost flew, back down the corridor. Filch must have hurried off to look for them somewhere else, because they didn't see him anywhere, but they hardly cared -- all they wanted to do was put as much space as possible between them and that monster. They didn't stop running until they reached the portrait of the Fat Lady on the seventh floor. ","{'labels': ['neutral'], 'scores': [0.9993812]}"
197,"""Where on earth have you all been?"" she asked, looking at their bathrobes hanging off their shoulders and their flushed, sweaty faces. ","{'labels': ['ambiguous'], 'scores': [0.99835986]}"
198,"""Never mind that -- pig snout, pig snout,"" panted Harry, and the portrait swung forward. They scrambled into the common room and collapsed, trembling, into armchairs. ","{'labels': ['negative', 'neutral'], 'scores': [0.7256099, 0.93905735]}"
199,"It was a while before any of them said anything. Neville, indeed, looked as if he'd never speak again. ","{'labels': ['neutral'], 'scores': [0.99801993]}"
200,"""What do they think they're doing, keeping a thing like that locked up in a school?"" said Ron finally. ""If any dog needs exercise, that one does."" ","{'labels': ['neutral'], 'scores': [0.99882454]}"
201,"Hermione had got both her breath and her bad temper back again. ""You don't use your eyes, any of you, do you?"" she snapped. ""Didn't you see what it was standing on?"" ","{'labels': ['neutral'], 'scores': [0.9994516]}"
202,"""The floor?"" Harry suggested. ""I wasn't looking at its feet, I was too busy with its heads."" ","{'labels': ['neutral'], 'scores': [0.9996848]}"
203,"""No, not the floor. It was standing on a trapdoor. It's obviously guarding something."" ","{'labels': ['neutral'], 'scores': [0.9996903]}"
204,"She stood up, glaring at them. ","{'labels': ['neutral'], 'scores': [0.99936885]}"
205,"""I hope you're pleased with yourselves. We could all have been killed -- or worse, expelled. Now, if you don't mind, I'm going to bed."" ","{'labels': ['positive'], 'scores': [0.99891627]}"
206,"Ron stared after her, his mouth open. ","{'labels': ['neutral'], 'scores': [0.99918145]}"
207,"""No, we don't mind,"" he said. ""You'd think we dragged her along, wouldn't you."" ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.4049623, 0.8895839]}"
208,But Hermione had given Harry something else to think about as he climbed back into bed. The dog was guarding something... What had Hagrid said? Gringotts was the safest place in the world for something you wanted to hide -- except perhaps Hogwarts. ,"{'labels': ['neutral'], 'scores': [0.9979242]}"
209,It looked as though Harry had found out where the grubby little package from vault seven hundred and thirteen was. ,"{'labels': ['ambiguous', 'neutral'], 'scores': [0.537353, 0.9967603]}"
